"place_id","place_name","neighborhood","cuisine","setting","reservation_url","image_url","budget","description","maps_url"
"ChIJ9ev4B-FbwokRhzTqc9KP5-I","Shalom Japan","williamsburg","Fusion","Sit-down","https://resy.com/cities/new-york-ny/venues/shalom-japan?seats=2&date=2024-07-15","https://image.resy.com/3/003/2/69657/f60538761589f806f089cf82d45e0ac8aa1a7064/jpg/1600x1600","$$","Traditional flavors from two distinct cultures, Jewish and Japanese, intersect in Williamsburg. With joyful service and a beautiful ambiance, this spot is underhyped and worth every visit.","https://maps.app.goo.gl/sSMA7mt9Dm5jeM4z7"
"ChIJCfLy3phZwokRYh582zJlIiA","The Nines","NoHo","American","Sit-down","https://resy.com/cities/new-york-ny/venues/thenines?seats=2&date=2024-07-17","https://image.resy.com/3/003/2/7490/067b95cf0a9955859e69fa45e314039c7203f173/jpg/1600x1600","$$$","Romantic, old-school piano lounge with a dress code, plus cocktails & fancy bites like caviar.","https://maps.app.goo.gl/AAyvnNND388uGTHA9"
"ChIJWVj6oIhZwokR-D2XV_jFGwU","Rin Tin Tin","SoHo","Mediterranean","Sit-down","https://www.opentable.com/r/rintintin","https://res.cloudinary.com/the-infatuation/image/upload/q_auto,f_auto/cms/reviews/rintintin/banners/1523026269.45","$$","The eclectic menu has a Mediterranean slant at this small, airy bistro with booths & a bar.","https://maps.app.goo.gl/DCcb2pN8jHu8Vh1n9"
"ChIJtQTimnNbwokROjOc_Cfzm4k","Winonas","BedStuy","American","Sit-down","https://resy.com/cities/new-york-ny/venues/winonas?date=2024-07-17&seats=2","https://image.resy.com/3/003/2/42650/ffde61b57aa9101dce47c66575a672c89a74201a/jpg/1600x1600","$$","Seasonal dishes served in a hip, modern restaurant & wine bar that has a covered terrace.","https://maps.app.goo.gl/H2vDai9pSpama4cL7"
"ChIJ3zw7TmFbwokRH-_lOZlKATI","Lalou","Prospect Heights","American","Sit-down","https://resy.com/cities/new-york-ny/venues/lalou?date=2024-07-17&seats=2","https://res.cloudinary.com/the-infatuation/image/upload/v1656116175/cms/EmilyS_NYC_TheTenBells_BackPatio_04.jpg","$$","Natural, biodynamic & small-production wines are paired with market-driven fare in a sleek setting.","https://maps.app.goo.gl/hmeSHWDxh8yxzwbQ8"
"ChIJHzZ2mzxbwokR3LxA89MHy78","Cloverhill","Brooklyn Heights","American","Sit-down","https://www.exploretock.com/clover-hill-brooklyn/","https://tock-public.imgix.net/imagesprod/user_uploaded_images_v1/effec890-b974-40aa-a8ed-db90a0054fef.jpg?ixlib=js-3.5.1&auto=format&fit=crop&crop=focalpoint&w=1440","$$$","An intimate, 20-seat restaurant by its three partners Clay Castillo, Gabriel Merino and Executive Chef Charlie Mitchell.","https://maps.app.goo.gl/KPKfxGCNPUTsX2JQA"
"ChIJWd7fRdZZwokRhru5tn4KsVM","Torrisi","NoLiTa","Italian","Sit-down","https://resy.com/cities/new-york-ny/venues/torrisi?date=2024-07-17&seats=2","https://images.getbento.com/accounts/0ad5a0dc17efb65589997db54130f0b0/media/images/92209s1.jpg?w=1200&fit=crop&auto=compress,format&h=600","$$$","The beloved destination for Italian American food from the same team behind Carbone is finally back, and while the mozzarella is still flowing, it’s not quite the same as you might remember; it’s even better.","https://maps.app.goo.gl/zu4kB82c1vDUzQvs9"
"ChIJCX8uUp9bwokRYeKrFC129zw","D'antan","Prospect Heights","Italian","Sit-down","https://www.opentable.com/r/dantan-vino-naturale-e-cucina-italiana-brooklyn?ref=1068","https://images.otstatic.com/prod/26763678/3/large.jpg","$$","Neighborhood wine bar with a romantic vibe, offering traditional Italian food & a robust wine list.","https://maps.app.goo.gl/S3P6UdTvmcipbEiz6"
"ChIJja0-KpdZwokRuOHSWneCBxE","Amelie Bistro & Wine Bar UWS","Upper West Side","American","Sit-down","https://resy.com/cities/new-york-ny/venues/amelie-upper-west-side?date=2024-07-17&seats=2","https://offloadmedia.feverup.com/secretnyc.co/wp-content/uploads/2022/07/25092313/39995547_691488951249762_6455995717964958312_n-e1657055510178.jpg","$$","Serene joint with a classy vibe offering small plates & full meals with matching wines.","https://maps.app.goo.gl/42DEKwXrfUMwjpen8"
"ChIJbTCMl19ZwokRUohF137p9cQ","The Four Horsemen","Williamsburg","American","Sit-down","https://resy.com/cities/new-york-ny/venues/the-four-horsemen?date=2024-07-17&seats=2","https://res.cloudinary.com/the-infatuation/image/upload/q_auto,f_auto/cms/reviews/four-horsemen/banners/1513024586.68","$$","Wine bar from James Murphy of LCD Soundsystem serving small plates in snug digs with light woodwork.","https://maps.app.goo.gl/VBvbWevgsziFDNKh8"
"ChIJxwoiopRZwokRttz8Wb0-BLU","L'Artusi","West Village","Italian","Sit-down","https://resy.com/cities/new-york-ny/venues/lartusi-ny?date=2024-07-22&seats=2","https://images.squarespace-cdn.com/content/v1/5c311ba2697a98937f5a1a98/1556772764538-ZW56ALIDSE98U39NQ3WI/IMG_6337.jpg","$$$","Italian small plates are matched by an extensive wine list at this bi-level restaurant.","https://maps.app.goo.gl/f2jGYGmqncw5csyN8"
"ChIJG0fkfuJZwokRqmAxXTpYP2I","Bad Roman","Midtown","Italian","Sit-down","https://www.opentable.com/r/bad-roman-new-york?ref=1068","https://resizer.otstatic.com/v2/photos/wide-xlarge/2/51434279.webp","$$$","Lively, colorful, and bad in the... best way.","https://maps.app.goo.gl/r4ootKmCmkxbyLBw7"
"ChIJhXlSFFVZwokRbQf-lmDUK6k","The Office of Mr. Moto","East Village","Sushi","Sit-down","https://www.exploretock.com/mrmoto/search","https://tock-public.imgix.net/imagesprod/user_uploaded_images_v1/e53007397bbbdb5017ae107c3c87d33c.jpg?ixlib=js-3.5.1&auto=format&fit=crop&crop=focalpoint&w=1440","$$$$","A speakeasy omakase that has probably popped up in you social media feed at some point in the last year or so. If you can get a reservation (and that's a big if), punch in the code and enjoy the ride. Reservations open up a month in advance.","https://maps.app.goo.gl/XaCSq7yrq7MsiPLM9"
"ChIJq6oPsoNZwokR1hGiiD3wy8g","Foul Witch","Lower East Side","Italian","Sit-down","https://resy.com/cities/new-york-ny/venues/foul-witch?date=2024-07-22&seats=2","https://image.resy.com/3/003/2/67460/32aaf7e422705d5645cbbf1dd664f331be63e25f/jpg/1600x1600","$$","A dreamy, dimly lit Italian bar with amazing wine and inventive menu. Think pastas like sunchoke caramelle or veal agnolotti with amaretto, and snacks like polenta with Maine sea urchin and grilled tripe with pecorino and mint. Great date spot.","https://maps.app.goo.gl/zTEsRiXEvXmttNaU6"
"ChIJEwHZcZNZwokR810IgyQhoZM","Buvette Gastrotheque","West Village","French","Sit-down","Walk in Only","https://media-cdn.tripadvisor.com/media/photo-s/1c/e7/8f/41/buvette-gastrotheque.jpg","$$","Popular, quaint bistro offering a French small-plates menu at breakfast, lunch, and dinner.","https://maps.app.goo.gl/i6ocJHts5Cxb8dtM7"
"ChIJyW-u9iZawokRY1sHXGzZHGI","Chinese Tuxedo","Chinatown","Chinese","Sit-down","https://resy.com/cities/new-york-ny/venues/chinese-tuxedo?date=2024-07-22&seats=2","https://image.resy.com/3/003/2/818/b9c7bab3dbba081e8f00f680df38585fd49bc4f9/jpg/1600x1600","$$$","Two-story spot in a former opera house, offering contemporary Chinese dishes & stylish touches.","https://maps.app.goo.gl/DJrskjfYfsNCm54M9"
"ChIJR9legAFZwokRa1s5gcFXPZw","Grand Central Oyster Bar","Midtown","Seafood","Sit-down","https://www.opentable.com/grand-central-oyster-bar","https://resizer.otstatic.com/v2/photos/xlarge/1/24915499.webp","$$","Venerated, iconic eatery serving raw oysters, pan roasts & chowders in a bustling, vaulted setting.","https://maps.app.goo.gl/hPYgvZFpP1Y5D3zn8"
"ChIJr7FOf5NZwokRu3CDYtzVmuQ","Via Carota","West Village","Italian","Sit-down","https://resy.com/cities/new-york-ny/venues/via-carota?date=2024-07-22&seats=2","https://assets.bonappetit.com/photos/5b2acb365ebfc15cdca6fd2a/16:9/w_2560,c_limit/via-carota-lead.jpg","$$","Italian trattoria serving traditional plates & apéritifs in a rustic, cozy space.","https://maps.app.goo.gl/UnbJBnVr4xksuvuw6"
"ChIJTX6hP5NZwokR93muGu7l4X0","Little owl","West Village","Mediterranean","Sit-down","https://www.opentable.com/r/little-owl-west-village?ref=1068","https://resizer.otstatic.com/v2/photos/wide-xlarge/3/51835878.webp","$$$","Popular place for Mediterranean inspired menu, including gravy meatball sliders and spiced sugar beignets.","https://maps.app.goo.gl/onhZ7woZFSUiWxyd8"
"ChIJUw68EZJZwokRJ15RD_T4OTw","Dante NYC","NoHo","Italian","Sit-down","https://resy.com/cities/new-york-ny/venues/dante?date=2024-07-22&seats=2","https://image.resy.com/3/003/2/1290/55a4305a8285d9b7c8204ffec5319734394976b7/jpg/1600x1600","$$$","Legendary circa-1915 cafe serving small plates & cocktails in an updated historic setting.","https://maps.app.goo.gl/N2RvvxrqUr3w59Ho6"
"ChIJmSvG_ZFZwokRTOFeiLXzkmA","Carbone New York","Greenwich Village","Italian","Sit-down","https://resy.com/cities/new-york-ny/venues/carbone?date=2024-07-22&seats=2","https://pyxis.nymag.com/v1/imgs/23f/463/5706c54f4cde96328bc3ac7d1cc311c28b-carbone-01.rsocial.w1200.jpg","$$$","High-end takes on red-sauce fare await at this A-lister Italian restaurant in a retro-glam space.","https://maps.app.goo.gl/1VkzcSi75oJ2FhC29"
"ChIJK0Nld6ZZwokRyOd9fsyinLY","The Smith","Upper West Side","American","Sit-down","https://www.opentable.com/the-smith-lincoln-square","https://resizer.otstatic.com/v2/photos/xlarge/1/53040024.webp","$$","You know the Smith. Solid, consistent, always busy, casual American brasserie, a great spot for classic choices: martini, steak, salmon, mussels.","https://maps.app.goo.gl/XBjNcgrGpamjbDhR8"
"ChIJW_WGT2BZwokRNpvZ4k3lVcs","Maison Premiere","Williamsburg","Seafood","Sit-down","https://resy.com/cities/new-york-ny/venues/maison-premiere?date=2024-07-22&seats=2","https://i.pinimg.com/736x/e1/41/b9/e141b924de3986262d7e97fecbe07bdd.jpg","$$$","Oysters, cocktails & small plates in a New Orleans-styled setting with an atmospheric garden.","https://maps.app.goo.gl/ESxdnb6vqkQfWZRv9"
"ChIJlUslZldYwokRcn6kVUP-9Io","Yakitori Torishin","Midtown","Japanese","Sit-down","https://resy.com/cities/new-york-ny/venues/torishin?date=2024-07-22&seats=2","https://www.seenewyork.nyc/wp-content/uploads/2016/04/b6dabc3f26011450b4c21b0ac1cd90d2-2.jpg","$$$$","Sophisticated Japanese eatery offering charcoal-grilled skewers & sake, plus a chef's-choice option.","https://maps.app.goo.gl/hWBHsqYS3xh9bhG98"
"ChIJ71HLcIxZwokRXymDgawloWI","Cipriani Downtown NYC","SoHo","Italian","Sit-down","https://resy.com/cities/new-york-ny/venues/cipriani-downtown?date=2024-07-22&seats=2","https://image.resy.com/3/003/2/35674/513d574f4843ebf97fffc4f80eb876401c1dacb0/jpg/1600x1600","$$$$","Upscale scene where an international crowd tucks into Italian food chased with Bellinis.","https://maps.app.goo.gl/W48ftxrBGe4RZ4Wo8"
"ChIJw_TGEwBZwokR-zLts543O-4","Gabriel Kreuther","Midtown","French","Sit-down","https://resy.com/cities/new-york-ny/venues/gabriel-kreuther?date=2024-07-22&seats=2","https://images.squarespace-cdn.com/content/v1/5b81a4e59f8770d7938eeefb/1678398398704-IXWS8HIKUALIFH92GQ25/image-asset.jpeg","$$$$","Sophisticated French cooking presented in chic, airy environs with salvaged-wood beams.","https://maps.app.goo.gl/yCJw4276A2nSSuDm8"
"ChIJt7fMLIlZwokRCRtM9bNDg78","Balthazar","SoHo","French","Sit-down","https://resy.com/cities/ny/balthazar-nyc?date=2023-03-09&seats=2","https://resizer.otstatic.com/v2/photos/wide-huge/1/25178314.jpg","$$$","Iconic French brasserie with steak frites, brunch & pastries in a classy space with red banquettes.","https://maps.app.goo.gl/BSjZHtX1oV9SmkGd9"
"ChIJ7cmhqPVZwokRcWzLzM5e-5A","Wolfgang's Steakhouse","Midtown","Steakhouse","Sit-down","https://www.opentable.com/wolfgangs-steak-house-times-square","https://resizer.otstatic.com/v2/photos/xlarge/1/23696143.jpg","$$$$","Upscale chophouse chain serving dry-aged steaks, seafood & wine in an elegant setting.","https://maps.app.goo.gl/iJ2mH2uBbxC9jJVs8"
"ChIJ8Q2WSpJZwokRQz-bYYgEskM","Joe's Pizza","FiDi","Pizza","Fast and casual","Walk in Only","https://s3-media0.fl.yelpcdn.com/bphoto/6e7BcBhsdaEpu3jtb_qViA/348s.jpg","$","Counter-service pizzeria known for classic New York slices since 1975.","https://maps.app.goo.gl/N7SoFPc1tyeTUkDT6"
"ChIJldiPNKNZwokRrm9ORNCKwC4","L' Avenue at Saks","Midtown","French","Sit-down","https://resy.com/cities/new-york-ny/venues/lavenue?date=2024-07-22&seats=2","https://image.resy.com/3/003/2/4707/0ab7225c19a01c4433541d164def1d7e4b5e7a18/jpg/1600x1600","$$$","Designed by renowned architect Philippe Starck, the restaurant spans two floors with a French art deco-inspired dining room and Le Chalet—a bar and lounge offering cozy, après-ski style interiors and outdoor terrace overlooking 5th avenue.","https://maps.app.goo.gl/9j8X4z3Hhu1DyKaj6"
"ChIJWZVoalVYwokRnPIXV2adxKA","The Long room","Theater District/Times Square","Irish","Sit-down","https://resy.com/cities/ny/the-long-room?date=2023-03-09&seats=2","https://resy.com/cities/new-york-ny/venues/the-long-room?date=2024-07-22&seats=2","$$","Clubby Irish gastropub with an extensive beer menu featuring craft, domestic & international brews.","https://maps.app.goo.gl/v39CkCVGUugVxayT8"
"ChIJK0Nld6ZZwokRyOd9fsyinLY","Smith & Wollensky","Midtown","Steakhouse","Sit-down","https://www.opentable.com/r/smith-and-wollensky-new-york?corrid=7dbcec63-6311-4746-9852-d92b7d47db19&avt=eyJ2IjoyLCJtIjoxLCJwIjowLCJzIjowLCJuIjowfQ&p=2&sd=2023-03-18T20%3A30%3A00","https://images.otstatic.com/prod/27687231/4/huge.jpg","$$$$","This spot serves up a burger that's all the rave, complete with a mountain of fries. Reservations might run late, so patience is key. The mac and cheese is popular, but opinions vary. Service shines, especially with servers like Sofia, who ensure a top-notch experience. Don't miss the Smith burger and vanilla ice cream, and definitely check out the quirky Photo Booth in the bathroom. Prices are on the higher side, and while some dishes, like shrimp grits, might disappoint, the overall vibe and kid-friendly atmosphere with fun games make it worth a visit. Perfect for brunch with standout dishes like the ranchero scramble and pancakes.","https://maps.app.goo.gl/k5PJBnLHo9UyXi1Q6"
"ChIJ22wiSIpZwokRUmlXovJnWDI","La Mercerie","SoHo","French","Sit-down","https://resy.com/cities/ny/la-mercerie-at-the-guild?date=2023-03-09&seats=2","https://static01.nyt.com/images/2017/12/20/dining/20sell7SUB/merlin_131178758_51431cca-996a-4543-90ea-7a866dbccdfb-superJumbo.jpg","$$$","Contemporary French eatery, pastry counter, and home decor showcase inside Roman and Williams Guild.","https://maps.app.goo.gl/nBohMMyZ4Abchq5b8"
"ChIJ2fUkDpRZwokRUfmdRhH-Czg","Joseph Leornard","West Village","American","Sit-down","https://resy.com/cities/ny/joseph-leonard?date=2023-03-09&seats=2","https://www.meltingbutter.com/wp-content/uploads/2014/02/305-blog_nyc-hotspot-find-joseph-leonard.png","$$$","New American fare served from breakfast to late-night in a rustic space with just a few tables.","https://maps.app.goo.gl/3JWhrX3CcvySKzwZ9"
"ChIJDdGLAIdZwokRDko3La_Uh34","Lena West Village","West Village","French","Sit-down","https://resy.com/cities/ny/lena-west-village?date=2023-03-18&seats=2","https://images.otstatic.com/prod1/42641289/4/huge.jpg","$$","Rustic-chic French cafe serving traditional fare including brunch with wine & classic cocktails.","https://maps.app.goo.gl/FPpaVB9X7eghYoUb6"
"ChIJbY3-ye5YwokRWOG8XH8DqSw","The East Pole","Upper East Side","American","Sit-down","https://www.opentable.com/r/the-east-pole-kitchen-and-bar-new-york?corrid=c29fb184-2e5a-4bcc-ad2e-c64f7988f923&avt=eyJ2IjoyLCJtIjowLCJwIjowLCJzIjowLCJuIjowfQ&p=2&sd=2023-03-19T12%3A00%3A00","https://www.habituallychic.luxury/wp-content/uploads/sites/2/2014/03/13.-east-pole-ues-habituallychic.jpg","$$$","Farm-to-table American restaurant for dinner and weekend brunch, with private dining rooms located inside a historic brownstone.","https://maps.app.goo.gl/xHVuREhXjsjQb3NW7"
"ChIJKa5H-LxZwokRJfUaodNgwQk","Mission Sandwich Social","Williamsburg","Deli & Bagel","Fast and casual","Walk in Only","https://s3-media0.fl.yelpcdn.com/bphoto/bqE1LHEHfLzwz9flyX9HbA/348s.jpg","$","Simple eatery with an industrial vibe fixing up generous subs, including vegetarian & vegan options.","https://maps.app.goo.gl/jLVaJmhowNxgs2FC7"
"ChIJ14y5HwNZwokRxY9i9s7Ugcg","Sakagura","Midtown","Japanese","Sit-down","https://resy.com/cities/new-york-ny/venues/sakagura?date=2024-07-22&seats=2","https://media.timeout.com/images/100417017/image.jpg","$$$","Japanese small plates & a deep sake list in a blond-wood izakaya hidden beneath an office building.","https://maps.app.goo.gl/hYZpCrFH995okT3T7"
"ChIJ2fEjn-RZwokRe9eppEiXc4E","The Tyger","SoHo","Asian","Sit-down","https://resy.com/cities/new-york-ny/venues/the-tyger?date=2024-07-22&seats=2","https://image.resy.com/3/003/2/34814/dfb80657340616894b0372c46f718c08a4d9cf41/jpg/1600x1600","$$$","Cocktails and Asian fusion eats are offered in this chic eatery with a patio.","https://maps.app.goo.gl/waWdp6jq2NMD9YeF8"
"ChIJu7pIuopZwokRvIsndYhPg4U","Frenchette","Tribeca","French","Sit-down","https://resy.com/cities/new-york-ny/venues/frenchette?date=2024-07-22&seats=2","https://cdn.vox-cdn.com/thumbor/7AOrrni6WY2UgpiQ5Wa3eDQA4mc=/0x0:5760x3840/1200x675/filters:focal(2420x1460:3340x2380)/cdn.vox-cdn.com/uploads/chorus_image/image/59353619/Frenchette_14.0.jpg","$$$","Contemporary bistro serving French cuisine and natural wines in a sophisticated environment.","https://maps.app.goo.gl/U7wyj6LPWYRQtiUy5"
"ChIJq75Ur-tZwokRo7I_F_PhlcU","L'Abeille","Tribeca","French","Sit-down","https://resy.com/cities/new-york-ny/venues/labielle?date=2024-07-22&seats=2","https://galavante.com/wp-content/uploads/2022/09/LAbeille-NYC-Atmosphere-.jpeg","$$$$","You’ll want to put this stylish addition to the ever-growing Manhattan French restaurant scene on your personal hit list. Chef Mitsunobu Nagae is a veteran of the Joël Robuchon empire, and it shows in his elegant Japanese-accented Gallic fare — whether his multi-course tasting menu or the short à la carte selection rich with luxury ingredients like foie gras, lobster, and caviar.","https://maps.app.goo.gl/aGbXVfJpLNnT7nKU8"
"ChIJISXTwWJZwokRIok4xyMeb6g","One White Street","Tribeca","American","Sit-down","https://resy.com/cities/new-york-ny/venues/one-white-street?date=2024-07-21&seats=2","https://image.resy.com/3/003/2/49137/80ee8738cabee8d2e3e739cdf3bc472264c424c1/jpg/1600x1600","$$$","Chef Austin Johnson, a veteran of Eleven Madison Park and Paris’ Frenchie, gives a whole new meaning to “farm to table.” Here, the tables are filled with produce from this vegetable-forward restaurant’s own farm in upstate New York, and Johnson decides what gets planted.","https://maps.app.goo.gl/EMYvgsxjU1HomrbT7"
"ChIJ2a47oB9awokRj5umaLKRd1s","Tiny's and the bar Upstairs","Tribeca","American","Sit-down","https://www.opentable.com/restref/client/?rid=77635&restref=77635&datetime=2023-04-09T12%3A00&covers=2&rtype=ism&searchdatetime=2023-04-09T12%3A00&partysize=2&lang=en&corrid=8dec36ab-d3b7-43b5-846d-fc661e783efd","https://accidentallywesanderson.com/wp-content/uploads/2021/02/130359143_211877837226857_8066155577402139443_n.jpg","$$","Historical 1810 bi-level townhouse showcases New American fare in a dimly lit, rustic setting.","https://maps.app.goo.gl/FVrxHF5MgD3J6kDB9"
"ChIJ4bYvf1BawokRn1L4oKgS2mk","Kitchen at Cobble Hill","Cobble Hill","Mediterranean","Sit-down","https://www.opentable.com/r/kitchen-at-cobble-hill","https://f21898f3347ec7b42dcb.cdn6.editmysite.com/uploads/b/f21898f3347ec7b42dcb5abcf067ad1a683bd8f8396895365c5c5d59637279a4/interior3_1652229849.jpg?width=2400&optimize=medium","$$","Cozy, wood-accented eatery serving a varied, seasonally changing menu of comfort food dishes.","https://maps.app.goo.gl/evnqsSc3Du1jhkBd6"
"ChIJRcCC14VZwokRvJiDo29-IGM","Freemans","Lower East Side","American","Sit-down","https://resy.com/cities/ny/freemans?date=2023-03-22&seats=2","https://images.squarespace-cdn.com/content/v1/55c8d2a4e4b0168e0edc0b4b/1439821242281-MJWBEDN2BKYJDOFMMVKE/Outside-hero-shot.jpg","$$","American fare, craft cocktails & Colonial tavern decor draws a hip crowd to this hidden-away spot.","https://maps.app.goo.gl/iRXYi45ANG4YJ1Y99"
"ChIJQ5drEVRZwokR-IeGxQzxDgo","Santa Fe BK","Williamsburg","American","Sit-down","https://resy.com/cities/ny/santa-fe-bk?date=2023-03-21&seats=2","https://cdn.vox-cdn.com/thumbor/TuvkYO58ARKHFnCh56KYa9K6TXA=/0x0:4000x2667/1200x0/filters:focal(0x0:4000x2667):no_upscale()/cdn.vox-cdn.com/uploads/chorus_asset/file/23052586/ChristianR_SantaFe_2.jpg","$$","Relaxed spot dishing up Southwestern eats, including breakfast burritos & green chile cheeseburgers.","https://maps.app.goo.gl/UtUyxAfb3iLJukyQ6"
"ChIJlTKLqJVZwokRH2TS2qm12hg","Tartine","West Village","French","Sit-down","Walk in Only","https://newyork-onmymind.com/wp-content/uploads/2015/08/Tartine-in-New-York.jpg","$$","French bistro basics & a Parisian vibe enliven this tiny BYO restaurant with sidewalk seating.","https://maps.app.goo.gl/7UBUZcKu7cduPQLZ9"
"ChIJfxC19JVZwokRX2uKgQAL17c","Don Angie","West Village","Italian","Sit-down","https://resy.com/cities/new-york-ny/venues/don-angie?date=2024-07-22&seats=2","https://images.squarespace-cdn.com/content/v1/52f4133de4b08200b4da975e/1540222814305-LZUBBH1T9ZOJS5N1MBK0/Don+Angie+Restaurant+_+juanpablolira%2Bcopyright2017_-4.jpg?format=2500w","$$$","Serves Italian-American classics with wine and cocktails in a marble-accented space.","https://maps.app.goo.gl/jLyfsrWbcoBVWKXMA"
"ChIJvfpl3GpZwokR9Doyl16Ku_w","The Mary Lane","West Village","American","Sit-down","https://resy.com/cities/ny/the-mary-lane?date=2023-03-21&seats=2","https://thevendry.com/cdn-cgi/image/width=3840,quality=75,fit=contain,metadata=none,format=auto/https%3A%2F%2Fs3.amazonaws.com%2Fuploads.thevendry.co%2F21034%2F1644091439784_51717040457_d510a70b8a_k.jpg","$$","With a roster of neighborhood favorites already under his belt (The Clam, Market Table), chef Mike Price delivers another well-tuned concept in the Mary Lane, where seasonal cuisine shines. Think the greenmarkets' best-in-class produce and a menu built on comfort.","https://maps.app.goo.gl/YALkCrZXwiJAa179A"
"ChIJx37KeNdZwokRyB6-AUDI1is","Le Garage","Bushwick","French","Sit-down","https://resy.com/cities/ny/le-garage?date=2023-03-29&seats=2","https://resizer.otstatic.com/v2/photos/wide-huge/1/24367887.jpg","$$",NA,"https://maps.app.goo.gl/fBp8orGDiekybD7MA"
"ChIJSc_3GIVYwokRh6OzVnCnh6g","Prohibition","Upper West Side","American","Sit-down","https://resy.com/cities/ny/prohibition-new-york?date=2023-04-01&seats=2","https://static.spotapps.co/website_images/ab_websites/119902_website/about_pg.jpg","$$","Supper club with Jazz Age-themed decor, a long cocktail list & nightly live music performances.","https://maps.app.goo.gl/D7jG2UaTRqfhPq8Z8"
"ChIJc71Q34VYwokRARHW9df6Zgs","Jin Ramen Upper West Side","Upper West Side","Ramen","Sit-down","Walk in Only","https://tb-static.uber.com/prod/image-proc/processed_images/a39a3454acf2aa49f615675c316fd177/fb86662148be855d931b37d6c1e5fcbe.jpeg","$$","Busy Japanese joint specializing in rice bowls & ramen noodle dishes in a casual atmosphere.","https://maps.app.goo.gl/kn7SwQGRoDVgJKHFA"
"ChIJ3cUFdpxZwokR6oOwbesBRXQ","Hasaki","East Village","Japanese","Sit-down","https://resy.com/cities/ny/hasaki?date=2023-04-07&seats=2","https://images.squarespace-cdn.com/content/v1/59bc0eee017db22a2ccbff0e/1702933799710-57IE9494EZIJ4YMBJBRB/P1045165.jpg","$$$","Buzzy Japanese restaurant serving sushi, steak & other traditional entrees since 1984.","https://maps.app.goo.gl/Qq39Le9RAoEXPbkB9"
"ChIJ9Yjyxk5ZwokRhq1BaK2T0eA","11 Tigers","East Village","Asian","Sit-down","https://resy.com/cities/ny/11-tigers?date=2023-04-07&seats=2","https://www.bestambiance.com/wp-content/uploads/2023/01/Screenshot-2023-01-13-152616-aspect-ratio-800-800.png","$$","11 Tigers is a speakeasy to know should you be out drinking in the East Village. Not only for its yadong-infused cocktails (a reputed Thai herbal liqueur), but for its exciting izakaya menu, where the cuisines of Japan and Thailand collide to delicious effect — think tom yum ramen, drunken (udon) noodles, and the like.","https://maps.app.goo.gl/yGmZxvv1oYRs5Wgn6"
"ChIJK48-E51ZwokRvAA-v6fx9y0","Cafe Mogador","Williamsburg","Mediterranean","Sit-down","https://resy.com/cities/new-york-ny/venues/cafe-mogador-williamsburg?date=2024-07-24&seats=2","https://travelfoodpeople.com/wp-content/uploads/2020/06/image-asset-892.jpeg","$$","Classic Moroccan flavors & outdoor seating draw a bohemian crowd to this neighborhood standby.","https://maps.app.goo.gl/X1x6a4fE8Kbchcf7A"
"ChIJ1-mW-LhbwokR7Ryv5ha-gzc","Diner","Williamsburg","American","Sit-down","https://resy.com/cities/ny/diner?utm_%3Futm_Paid%20&utm_medium=Search%20&utm_campaign=Reservationships_Evergreen&gclid=Cj0KCQjwuLShBhC_ARIsAFod4fKl_jCNl0Ak6XipO21U_z_J-KFLg-F85Ph6l3CCCZmz-kqo6OGPe7waAoErEALw_wcB&gclsrc=aw.ds&date=2023-04-05&seats=2","https://image.resy.com/3/003/2/2038/86548720a7c611dc5cb521501378b1e3aaba3cb3/jpg/1600x1600","$$","Serves diner food including pancakes and cheeseburgers with international influences, plus counter seating available.","https://maps.app.goo.gl/LN63P7w7w3iJMn7Z6"
"ChIJJXCD6ltZwokRJ_cwjKQH63c","Lilia","Williamsburg","Italian","Sit-down","https://resy.com/cities/new-york-ny/venues/lilia?date=2024-07-24&seats=2","https://images.getbento.com/accounts/7bf67b2820625f9f7c33d7b0403a8cca/media/yPESVGQ3ump0k9KQLUwj_Lilia-0741.jpg?w=1200&fit=crop&auto=compress,format&h=600","$$$","Converted auto-body shop offering wood-fired Italian fare, housemade pastas, and cocktails.","https://maps.app.goo.gl/VW49kxUc8Vj1o9x99"
"ChIJD6vUMlpZwokRSFeGSBW_gvU","Llama Inn","Williamsburg","Latin American","Sit-down","https://resy.com/cities/ny/llama-inn?date=2023-04-08&seats=2","https://res.cloudinary.com/the-infatuation/image/upload/v1656121705/cms/reviews/llama-inn/Llama__Inn_1.jpg","$$$","Restaurant for seasonal, shareable Peruvian dishes & Latin cocktails.","https://maps.app.goo.gl/ygspYUApL2gQsaqm8"
"ChIJE726doFZwokRvb1_kHKC9dk","DDOBAR by Joomak NYC","Chelsea","Asian","Sit-down","https://resy.com/cities/new-york-ny/venues/ddobar?date=2024-07-21&seats=2","https://image.resy.com/3/003/2/68098/330c38bccc46374bd6dc0910aa3902a1a293b8d1/jpg/1600x1600","$","Because yubu tarts from the critically acclaimed team behind Korean Chinese spot Joomak Banjum can’t be beat. Ddobar also serves an affordable 13-course omakase at this countertop spot that’s truly inventive and not to be missed.","https://maps.app.goo.gl/LkuPrbxRGsc8HSvY9"
